#Frame                                               Vec_00002
     317   1.6878  -0.8378  -4.4671 113.5505  53.9070  67.5722
     318   1.2538  -0.0217  -4.6517 113.6374  52.7069  67.1353
     319   0.8046  -0.6377  -4.7338 114.7829  52.6181  66.6650
     320   1.6268   0.4285  -4.5564 113.6906  51.7978  67.7496
     321   0.5008  -0.1239  -4.8454 115.1390  53.7948  66.3364
     322   0.3525  -0.0953  -4.8515 115.1932  52.9549  66.0378
     323   1.2091   0.0992  -4.6479 113.5863  52.6506  66.3007
     324   0.7995  -0.6243  -4.6945 114.1019  52.5109  66.4149
     325   0.7750  -0.5528  -4.7473 114.6144  51.9093  66.7091
     326   1.5453  -0.4042  -4.5740 114.0748  51.1260  65.6766
     327   1.2869  -0.7354  -4.6488 113.6865  52.4030  66.3295
     328   0.7569  -0.7437  -4.7483 114.6401  52.7028  66.9272
     329   0.2095  -0.1416  -4.8278 114.5750  52.6727  66.8820
     330   1.3879  -0.7718  -4.5410 114.2954  53.8644  66.2801
     331   1.4305  -1.2660  -4.3842 114.1749  53.9017  66.1744
     332   0.9221  -1.0814  -4.5788 114.6050  53.3035  66.0043
     333   1.0192  -1.5304  -4.4768 114.0630  54.3968  66.7327
     334   0.9355  -0.9429  -4.7049 114.1681  54.2946  66.1336
     335   0.2269  -1.1780  -4.7628 115.7128  53.4004  66.4308
     336  -0.0856  -1.7541  -4.4930 115.7871  54.4479  66.4954
     337   0.0527  -1.4459  -4.6837 115.1236  53.8535  65.9588
     338  -0.1450  -1.7472  -4.5074 114.8489  54.1993  66.2968
     339   1.0408  -1.4456  -4.4242 114.1237  53.7718  66.1190
     340   0.3702  -1.1722  -4.7418 114.9254  53.7757  66.7333
     341   0.0783  -1.1182  -4.7197 115.6412  54.0559  68.3676
     342   0.9811  -1.5868  -4.4294 114.9967  54.3906  67.4526
     343   0.8615  -1.4371  -4.5156 114.9006  54.1191  67.1173
     344   0.8392  -1.2163  -4.6431 115.6369  53.7070  67.7806
     345   0.7212  -1.1685  -4.6463 115.2198  53.7264  67.5410
     346   0.8599  -1.0404  -4.6665 115.1653  53.5789  67.8945
     347   0.9700  -1.9660  -4.3154 115.6994  54.5913  67.9594
     348   1.1437  -1.0411  -4.6683 114.7795  53.7285  67.8066
     349   0.8595  -1.4149  -4.4998 114.7910  54.5642  68.2258
     350   1.6664  -0.8790  -4.4657 114.0294  54.1213  68.6684
     351   0.5696  -0.8233  -4.7380 115.4202  54.2997  68.0359
     352   0.1630  -0.6829  -4.8404 114.9549  53.6234  68.6277
     353   0.4956  -0.9348  -4.7369 114.6920  53.6862  68.9258
     354   1.0313  -1.2248  -4.5234 115.0772  53.4693  68.6678
     355   1.6568  -0.9548  -4.4656 113.9441  52.7894  68.6807
     356   1.5635  -0.7629  -4.5152 113.7708  52.9604  69.6032
     357   0.6767  -1.0720  -4.6660 114.9025  52.4616  69.0935
     358   1.0582  -1.4093  -4.5194 115.3308  53.0413  69.7997
     359   0.7842  -1.4678  -4.6016 115.7484  53.1804  68.3627
     360   0.4848  -1.2747  -4.6626 116.0833  53.0556  68.4793
     361   0.2382  -1.3827  -4.7362 116.0489  54.1711  68.0984
     362   0.5957  -1.0667  -4.6946 115.0114  54.0799  67.7084
     363   0.1327  -0.8637  -4.8030 115.1291  54.3214  68.3150
     364   0.2410  -1.4674  -4.6783 114.6821  55.1827  67.7322
     365   0.5885  -1.0977  -4.6892 114.5114  54.4707  67.7579
     366   0.0727  -1.5808  -4.5696 115.4129  55.0025  66.9478
     367   0.1659  -0.9958  -4.7513 115.4282  55.0142  68.1960
     368   0.8000  -1.4997  -4.4705 114.2888  54.4798  68.6788
     369   0.4660  -1.8581  -4.4800 115.4266  55.7311  67.4779
     370   0.4621  -1.8420  -4.3918 114.8901  55.6349  67.6960
     371   0.2210  -1.6368  -4.5678 115.1218  55.6743  66.8818
     372   1.0250  -1.4669  -4.5360 114.5386  54.9486  67.2209
     373   1.2753  -0.8128  -4.6007 114.4173  53.8134  67.3760
     374   0.9742  -1.2151  -4.6111 113.7930  54.3154  67.9226
     375   0.8356  -1.1959  -4.6493 114.2530  54.4431  67.8439
     376   1.4484  -1.2452  -4.4241 113.3084  54.6508  67.8206
     377   1.2480  -2.0523  -4.2341 113.6142  55.3702  67.4118
     378   1.1344  -1.7523  -4.3960 112.9639  54.8894  67.3959
     379   1.7697  -1.5755  -4.2066 112.5735  55.5478  67.3584
     380   1.6917  -1.3727  -4.3696 112.8426  54.7062  66.4309
     381   0.7968  -1.1648  -4.7134 113.6419  54.9463  66.9357
     382   1.4456  -1.5570  -4.4085 112.9157  54.5882  67.7911
     383   1.9787  -1.6057  -4.1382 112.5184  54.3176  67.1809
     384   1.8048  -0.5323  -4.4953 112.3028  52.6758  67.9635
     385   1.4465   0.3947  -4.6128 112.2517  51.7134  69.2552
     386   1.9401  -0.5596  -4.3846 112.4765  52.6178  67.1375
     387   1.4855  -0.0634  -4.6346 113.8088  52.2823  67.7234
     388   2.5140  -1.4663  -3.8072 112.1312  54.7164  67.2010
     389   2.5652  -1.3033  -3.8310 111.8496  53.9563  67.2903
     390   2.1141  -0.9902  -4.1785 112.2934  54.4229  67.4490
     391   1.5568  -0.5821  -4.5699 113.0156  53.7636  67.9258
     392   2.2141  -1.2363  -4.0524 112.2031  53.2872  66.8200
     393   2.3423  -0.6716  -4.1070 111.6775  52.1187  67.8265
     394   2.2322  -0.7578  -4.1997 112.2308  53.6617  67.9445
     395   2.5013  -0.0621  -4.2241 111.3868  52.6060  68.4919
     396   2.5955  -0.0797  -4.0386 111.3363  52.4380  68.2603
     397   2.4786   0.1809  -4.2398 111.9254  52.5742  68.3905
     398   1.4416  -1.1960  -4.5338 113.0407  53.9481  66.1262
     399   1.3042  -0.3742  -4.6228 113.2317  52.2575  67.3702
