#Frame                                               Vec_00002
     255  -4.4950   1.7054   0.0123 119.5319  55.0899  68.0510
     256  -4.4955   1.6936  -0.1875 118.0500  55.8324  68.8826
     257  -4.0515   2.4373  -0.9726 118.3539  55.1959  69.2129
     258  -3.9032   2.0376  -1.8819 117.8214  54.6978  69.8226
     259  -2.6585   3.7435  -1.5822 117.1765  53.4529  70.9185
     260  -2.6199   3.4795  -1.9715 115.9866  52.9277  72.1434
     261  -3.8079   2.7522  -1.3385 117.1414  53.8533  71.9267
     262  -4.3356   1.9483  -1.0402 116.6726  54.3367  70.3307
     263  -4.0612   2.4589  -0.2522 115.5957  53.8634  69.9437
     264  -4.7796   0.6361  -0.5907 116.5456  55.2527  69.6078
     265  -4.5353   1.5735  -0.6592 116.5900  56.1208  70.8983
     266  -4.6019   1.5010   0.5265 117.6112  55.5358  70.0339
     267  -3.9157   2.4106  -1.2441 115.6254  55.0388  71.7807
     268  -3.7707   3.0077  -0.7065 116.3035  54.3576  71.8456
     269  -3.8975   2.7363  -0.7880 115.9928  53.7160  71.5779
     270  -3.7703   2.9629  -0.5539 115.7771  54.8219  71.8540
     271  -4.5099   1.8267  -0.6003 116.8669  55.6731  71.3077
     272  -4.4272   1.6609  -1.0983 116.2153  56.4531  70.2959
     273  -4.3575   1.9380  -1.1984 117.2151  56.3314  70.9177
     274  -4.2625   2.3464  -0.8069 118.0455  55.9911  70.4666
     275  -3.8230   2.8377  -0.4739 117.0284  55.8602  70.5249
     276  -3.8452   2.9390  -0.7515 117.4678  56.0535  70.6018
     277  -4.0506   2.4750  -0.9557 117.4557  56.4349  69.8390
     278  -3.5114   2.6937  -1.9621 117.7988  56.4571  70.1456
     279  -3.3919   2.8341  -1.9619 117.9603  56.5542  70.5505
     280  -3.9895   2.6663  -0.6169 118.2856  55.2698  71.2125
     281  -4.0019   2.6236  -0.2252 117.7248  55.3766  69.3010
     282  -3.8039   2.9230   0.2381 118.9959  54.5552  67.8648
     283  -4.1374   2.6363   0.1679 117.1604  54.5900  67.0689
     284  -3.9239   2.8239  -0.1468 117.7994  54.2118  67.5694
     285  -4.1205   2.2483  -1.3300 117.1296  55.7205  68.5635
     286  -3.7323   2.8630  -1.1127 117.3915  55.0504  67.5749
     287  -4.0397   2.2282  -1.3839 116.7567  55.8006  68.7818
     288  -3.1672   3.0804  -2.0324 115.9650  54.0707  69.4816
     289  -3.4526   3.1724  -1.1328 117.8727  54.2946  68.5141
     290  -3.7206   3.1464  -0.4891 118.8171  53.8582  68.6008
     291  -3.0228   3.7910  -0.4636 117.8566  52.7418  68.2576
     292  -2.6259   3.6648  -1.6857 116.4041  53.8790  70.7544
     293  -2.2024   4.2716  -0.6277 116.9253  53.3342  69.3577
     294  -2.5897   4.0902  -0.4510 117.7133  52.1597  68.8857
     295  -3.4013   3.3763  -0.4469 118.4557  52.3874  70.1496
     296  -2.7332   3.9229  -0.9895 117.2803  52.9149  68.7683
     297  -2.2275   3.9682  -1.4414 116.3664  53.2551  68.6639
     298  -2.8922   3.6308  -1.0840 116.8142  52.8900  68.7646
     299  -2.6528   3.9933  -0.9649 116.0251  52.2079  69.3739
     300  -2.4351   4.0020  -1.0548 116.6141  53.5619  69.6728
     301  -2.9275   3.9264  -0.1423 116.8324  52.2467  68.3799
     302  -2.6277   3.8662  -1.2033 116.7299  53.4494  69.4063
     303  -3.4946   3.3821  -0.4493 115.8306  54.0979  69.4630
     304  -2.0376   4.3147  -0.9373 114.2549  53.3633  71.0740
     305  -2.5932   4.0602  -0.6504 115.6896  52.1064  70.3796
     306  -2.7326   3.9747  -0.6127 115.7281  54.4044  70.7231
     307  -3.1607   3.7209   0.0415 117.7042  54.4413  69.9768
     308  -2.9295   3.8393  -0.7551 116.1603  54.7518  70.5457
     309  -2.1597   4.3465  -0.2826 116.9824  53.8891  70.5690
     310  -2.7074   3.9290  -0.6442 116.4782  55.2988  70.7337
     311  -2.3045   4.0705  -1.2786 115.6715  54.4011  70.8525
     312  -2.7234   3.9964  -0.2829 116.8211  54.3425  69.8367
     313  -2.9239   3.6888  -0.9192 116.7916  54.1011  71.0429
     314  -4.0345   2.5489  -0.5078 118.4862  55.1265  70.0238
     315  -2.4841   3.6945  -1.9413 116.3915  55.1788  71.5761
     316  -2.7264   3.9145  -0.6919 116.1569  53.5856  70.7681
     317  -3.5799   3.3265  -0.3125 117.7098  53.8381  69.4895
     318  -3.1566   3.5701  -0.5917 117.5952  54.2332  70.4436
     319  -2.7613   3.9960  -0.5799 116.8935  54.2461  71.0914
     320  -3.1345   3.4694  -1.1793 117.1742  54.3738  71.9054
     321  -2.9933   3.7308  -1.1908 118.0179  53.9934  71.6979
     322  -3.5965   3.3754  -0.5556 117.2559  53.6315  70.0839
     323  -2.7129   3.7985  -1.3426 116.8253  52.9201  69.4887
     324  -2.4900   4.0510  -1.0561 116.7765  52.4962  69.0089
     325  -3.6091   2.9884  -1.1613 117.5167  52.7433  70.1898
     326  -3.4350   3.4238  -0.8104 117.4309  51.2955  70.4064
     327  -1.9816   4.1616  -1.4434 115.4620  52.6387  69.8211
     328  -1.2220   4.1271  -2.1045 114.9104  53.7747  70.2104
     329  -1.5008   3.6995  -2.6826 115.6551  54.5493  69.2052
     330  -1.8108   3.4017  -2.7851 115.7764  53.7539  68.8260
     331  -0.9604   4.1262  -2.3997 113.8829  52.8567  68.8098
     332  -0.9804   3.9888  -2.5758 113.6019  52.9784  68.9063
     333  -1.0790   3.7507  -2.8732 113.4962  53.1013  68.9407
     334  -2.0309   3.6071  -2.5319 114.1472  53.0647  68.3580
     335  -1.0985   3.6944  -3.0224 113.6636  53.8233  69.1648
     336  -1.4390   3.6886  -2.5883 114.6763  53.7939  68.9174
     337  -1.7290   3.3701  -3.0760 114.9678  54.2042  69.9519
     338  -1.6566   3.7533  -2.5576 115.6795  53.5449  69.3228
     339  -2.2248   3.4569  -2.5703 115.6491  52.8189  69.1229
     340  -1.6795   3.2918  -3.1300 114.1153  54.6594  69.1058
     341  -1.5875   3.4731  -2.9811 113.4733  54.6501  69.2329
     342  -1.1017   3.8789  -2.7776 113.9754  52.6003  69.0817
     343  -1.0410   4.0082  -2.5673 114.0357  53.1385  68.0474
     344  -0.8372   4.3610  -2.0267 114.7961  53.2017  67.1892
     345  -0.5064   4.5203  -1.6919 114.9754  51.8213  67.2801
     346  -2.1579   3.9661  -1.6615 114.8931  52.5386  67.1810
     347  -1.5380   4.1964  -1.8305 115.1795  51.6822  67.4686
     348  -1.4073   4.1980  -2.0794 115.1077  52.0070  67.8218
     349  -1.3003   4.3679  -1.6502 115.0280  51.1661  67.2811
     350  -0.8738   4.3653  -1.9791 114.5638  51.5719  66.9466
     351  -1.5688   4.3249  -1.7416 114.2906  51.7810  67.2590
     352  -0.9872   4.4043  -1.4503 114.9324  50.8159  66.4251
     353  -0.9623   4.2970  -1.9053 114.8318  51.3199  65.9440
     354  -1.0049   4.0507  -2.3144 114.6686  52.0143  66.1474
     355  -1.8219   4.0022  -1.9200 116.4021  52.0403  65.5418
     356  -1.2719   4.1748  -2.1243 114.9593  51.3378  65.3432
     357  -1.7227   4.0790  -2.1125 115.8732  52.6182  65.2944
     358  -1.5474   3.7516  -2.8164 115.7637  52.7299  66.0101
     359  -1.0203   4.0011  -2.2966 115.9236  53.0829  66.3116
     360  -1.6961   3.6674  -2.4785 115.6293  52.6331  66.6610
     361  -1.6658   4.0989  -1.7578 116.3163  50.4013  66.5534
     362  -1.4713   3.5621  -2.8148 115.8223  51.9107  66.7527
     363  -1.5503   4.2466  -1.5597 115.9379  50.9536  66.6498
     364  -1.7265   4.1277  -1.6834 115.3356  50.8849  66.7527
     365  -1.6134   4.0839  -1.9853 115.2154  51.6974  66.7597
     366  -2.0185   3.8780  -2.0964 116.1896  53.1741  66.8065
     367  -2.4680   3.6437  -1.9786 117.2448  53.1297  66.9726
     368  -1.6494   4.0742  -1.8904 115.7803  52.7878  67.2044
     369  -1.4390   4.0920  -2.1718 115.1684  52.3173  67.5560
     370  -0.9852   4.1089  -2.1421 115.1707  51.6194  66.8761
     371  -1.6786   3.9809  -2.2748 114.5763  50.8960  67.5191
     372  -0.2458   4.3468  -2.1109 113.0007  50.5104  67.8289
     373  -1.7639   3.9816  -1.9871 114.2046  50.3721  67.6228
     374  -2.1287   3.5275  -2.4149 113.5954  51.0273  67.5215
     375  -0.9026   4.0466  -2.4944 112.9412  50.4599  68.6930
     376  -0.8816   4.2974  -1.9526 111.7961  48.5912  67.9201
     377  -2.0806   4.0366  -1.5777 112.9733  49.9937  67.7880
     378  -1.9939   4.2899  -1.2017 113.8770  48.8856  67.4723
     379  -1.8079   3.8160  -2.2886 112.8422  49.6134  67.4839
     380  -1.6341   3.9857  -2.2700 111.8322  48.9639  67.2306
     381  -1.6245   4.3147  -1.6520 113.9981  49.3156  67.5864
     382  -1.1353   4.2476  -1.8537 113.6512  49.2289  67.6085
     383  -1.1581   4.5649  -1.2979 113.9188  49.0929  66.9274
     384  -1.6095   4.2008  -1.9948 114.4935  50.6543  66.3738
     385  -1.5715   3.8487  -2.5029 113.4812  51.8962  66.4628
     386  -1.7390   3.8520  -2.4354 114.1425  51.7805  66.7549
     387  -1.7845   3.7931  -2.4475 112.8978  51.1817  67.0812
     388  -0.6965   3.8339  -2.7899 112.7338  51.4977  67.0562
     389  -1.1408   3.7275  -2.8560 112.8151  51.3289  67.3311
     390  -1.5629   3.9125  -2.3767 113.5070  50.8536  66.3816
     391  -1.7687   3.9667  -2.0868 113.6374  51.5980  66.9832
     392  -2.0131   3.6036  -2.5678 113.4314  52.0018  67.3574
     393  -0.5406   3.9918  -2.6300 112.6019  51.2110  67.8908
     394  -0.3991   3.7597  -2.9419 112.2822  51.8896  67.8054
     395  -0.7549   4.1171  -2.4885 112.1474  52.3491  67.1904
